ticker,n,best_model,mu,sigma,t_df,t_loc,t_scale,ll_norm,aic_norm,bic_norm,ks_p_norm,cvm_p_norm,ll_t,aic_t,bic_t,ks_p_t,cvm_p_t
MCO,3982,t,,,2.9181087874279825,0.0013219689331123994,0.010902967709939272,10346.458512079753,-20688.917024159506,-20676.33794519026,7.140683915583043e-27,4.951820065102197e-10,10890.207124009805,-21774.41424801961,-21755.54562956574,0.597016076545131,0.5231173448785701
IRM,3982,t,,,3.2720901042552155,0.0010373512621995543,0.011392612396434926,10363.86354952833,-20723.72709905666,-20711.148020087414,1.0164771477204643e-20,6.648473993564608e-10,10878.731953401852,-21751.463906803703,-21732.595288349832,0.8575456240333637,0.7641605537556312
WM,3982,t,,,2.924752863793471,0.0008142890337942818,0.00708296270387696,12027.922794199212,-24051.845588398424,-24039.266509429177,5.91762373505509e-25,9.510778831156586e-10,12611.256840186039,-25216.513680372078,-25197.645061918207,0.7485707323277158,0.5748231127772667
EIX,3982,t,,,3.4489027328405744,0.0007700615827823264,0.009900468715668447,10919.11036525686,-21834.22073051372,-21821.641651544473,1.215704301867306e-21,1.7476303737495869e-09,11506.47729759292,-23006.95459518584,-22988.08597673197,0.4691246973599914,0.6761292852730293
VZ,3982,t,,,3.9401258403206967,0.0004484386310462324,0.008343685350006024,12051.831295107595,-24099.66259021519,-24087.083511245943,6.227227700104493e-11,1.2307810326461777e-10,12345.57922536294,-24685.15845072588,-24666.28983227201,0.7299505719135388,0.6290379185716419
GLW,3982,t,,,3.096880271974247,0.0006832189403622739,0.011865856369871523,10141.4042052944,-20278.8084105888,-20266.229331619554,1.5563808758614523e-19,1.3866405801366e-09,10640.517437049322,-21275.034874098645,-21256.166255644774,0.9578407662438438,0.9790282542443113
EMN,3982,t,,,3.7296619093499572,0.00043888720327448996,0.013423077438941732,10036.7411391215,-20069.482278243,-20056.90319927375,1.4579881337945854e-15,2.9785729438458475e-11,10389.854575332047,-20773.709150664094,-20754.840532210223,0.9854962704786319,0.9495202665362429
NTAP,3982,t,,,3.3876266125258883,0.0007175282360673762,0.013753821677001149,9661.504482142336,-19319.008964284672,-19306.429885315425,5.163506409476058e-18,3.6380842782790523e-10,10174.49641786339,-20342.99283572678,-20324.12421727291,0.7635707663777282,0.7143356259330848
EXPE,3982,t,,,2.9370515505306845,0.0005264979142262256,0.014947709085441421,8715.345976553688,-17426.691953107376,-17414.11287413813,5.587470831332039e-34,1.3186836067546892e-09,9643.588083317187,-19281.176166634374,-19262.307548180503,0.9911724275246717,0.9729343145424808
ED,3982,t,,,3.962652697708289,0.0007096530188745747,0.008143436108530298,11991.117553297101,-23978.235106594202,-23965.656027624955,3.430470932252859e-16,2.862449166585179e-10,12448.575866813037,-24891.151733626073,-24872.283115172202,0.43313022159877046,0.2802998856511235
DOC,3982,t,,,3.606559718229711,0.0007006586741046658,0.011495429841779283,10460.639496287458,-20917.278992574917,-20904.69991360567,3.6035655527875218e-22,2.30695573755213e-10,10967.200780553292,-21928.401561106584,-21909.532942652713,0.18221704407391492,0.26865867735988447
DRI,3982,t,,,2.8110074086098757,0.0006355769483624926,0.010845285987604324,9894.414431343212,-19784.828862686423,-19772.249783717176,1.2770886044024095e-36,4.864646907520864e-09,10853.542073317269,-21701.084146634537,-21682.215528180666,0.5621938030731537,0.7911872605182968
APD,3982,t,,,3.2980824025810462,0.0006851901874213838,0.009772798135448115,10984.730825806575,-21965.46165161315,-21952.882572643903,6.99316076629118e-20,6.589312429028382e-10,11500.011981961641,-22994.023963923282,-22975.15534546941,0.6952647562306032,0.7776273738699948
MKC,3982,t,,,3.5381462482161483,0.0007955851455238078,0.008578754958436779,11574.169187866983,-23144.338375733965,-23131.759296764718,6.279848190347278e-19,2.776633367673753e-10,12109.114089157909,-24212.228178315818,-24193.359559861947,0.5545013274915872,0.461354161965441
SPGI,3982,t,,,3.1800817343303054,0.0010385621323921233,0.010038712445381782,10821.956297410576,-21639.91259482115,-21627.333515851904,1.2158772978854667e-21,1.7804895335871151e-09,11343.634850925533,-22681.269701851066,-22662.401083397195,0.6713001309289439,0.7008184042351342
PPL,3982,t,,,3.730853504076466,0.0006628833019089533,0.008794887807435404,11585.219053417277,-23166.438106834554,-23153.859027865306,8.424395179200911e-17,1.4508482193420491e-09,12073.837972899762,-24141.675945799525,-24122.807327345654,0.5481251689598272,0.6592505597448326
DGX,3982,t,,,3.2211624129112044,0.0005981620991144933,0.009188164107172544,11228.900360545522,-22453.800721091044,-22441.221642121796,7.888498232096436e-19,3.7987391010574356e-10,11713.793458128532,-23421.586916257063,-23402.718297803192,0.9595253882205581,0.9270452571300414
IDXX,3982,t,,,3.281936369073621,0.001195686153360888,0.012098921322132757,10179.402747561286,-20354.80549512257,-20342.226416153324,4.71946265421169e-20,3.6057168362191305e-10,10643.241588934563,-21280.483177869126,-21261.614559415255,0.3791129636947165,0.38109318438405804
SLB,3982,t,,,3.271848962715546,3.6723041544542015e-06,0.014850304616942856,9363.02672137717,-18722.05344275434,-18709.47436378509,2.8740147140590007e-19,2.562982048814888e-10,9823.183377981986,-19640.366755963973,-19621.4981375101,0.7901723850634086,0.7654424384449836
IVZ,3982,t,,,3.32878302025911,0.0006054823286005858,0.01501885251796796,9329.542544109754,-18655.085088219508,-18642.50600925026,2.7855203467300524e-19,1.8104950871844494e-10,9801.209725771489,-19596.419451542977,-19577.550833089106,0.7835945229944177,0.7375360103843175
VRSN,3982,t,,,3.170676049126783,0.0009518198723867116,0.010060331683294291,10724.927825358103,-21445.855650716207,-21433.27657174696,1.1079440736672549e-23,2.7394553292481305e-10,11330.970848502104,-22655.941697004208,-22637.073078550337,0.5780599513572108,0.7214707024974918
LKQ,3982,t,,,3.322363613318454,0.0006035159460605819,0.012328528190693227,9899.105732986089,-19794.211465972177,-19781.63238700293,3.2851853216704185e-23,6.950995334875643e-10,10584.66081041803,-21163.32162083606,-21144.45300238219,0.7924549341839857,0.6651001454567256
DOV,3982,t,,,3.5696091433506547,0.0006905295678610857,0.011447842079754394,10606.309436482585,-21208.61887296517,-21196.039793995922,5.812263831938863e-16,1.445015218592971e-10,10971.153750529033,-21936.307501058065,-21917.438882604194,0.8683457463039083,0.8048832895551503
AMZN,3982,t,,,3.488413977643833,0.0010649300454006374,0.013895714362124903,9796.419480064298,-19588.838960128596,-19576.25988115935,1.710425709360265e-16,1.6524404067297382e-10,10170.977037845332,-20335.954075690664,-20317.085457236793,0.8364427277851247,0.9032772491709607
CMI,3982,t,,,3.5099879870946857,0.0008002034879746353,0.012568335562287817,10243.361428256841,-20482.722856513683,-20470.143777544436,2.395086700887366e-14,9.326017735844516e-11,10578.483645820945,-21150.96729164189,-21132.09867318802,0.7892212312052911,0.7182975601571424
EL,3982,t,,,2.7749148814598112,0.0006853988459903764,0.011534197144252092,9880.567313436424,-19757.13462687285,-19744.5555479036,2.678852904659347e-31,1.2268772664469907e-09,10587.80962573014,-21169.61925146028,-21150.75063300641,0.7027873033615627,0.8041809751151852
NVDA,3982,t,,,3.485811561984127,0.0016113248473254298,0.01936451175888943,8495.23960914142,-16986.47921828284,-16973.90013931359,8.757420056877999e-15,2.809279475712856e-10,8848.565446062275,-17691.13089212455,-17672.26227367068,0.6728210098158844,0.5854116220919212
TMUS,3982,t,,,2.791028849564942,0.0010222994305662592,0.012080564800147329,9555.372683129486,-19106.745366258972,-19094.166287289725,9.372538058578834e-34,1.015256545500165e-09,10412.754100715418,-20819.508201430835,-20800.639582976964,0.8329676039954547,0.866949723633199
DUK,3982,t,,,3.901103401509676,0.0006594059035863155,0.007974427628831427,12061.0550292142,-24118.1100584284,-24105.530979459152,3.433676436499889e-16,1.5552970022980617e-10,12514.771612223618,-25023.543224447236,-25004.674605993365,0.602386623695393,0.6907578671961707
DPZ,3982,t,,,3.2342344420046616,0.0010581624131518002,0.011850400696882792,10200.9588039535,-20397.917607907,-20385.33852893775,3.4661013760514266e-20,9.017269153588359e-10,10706.157019951344,-21406.31403990269,-21387.445421448818,0.783595020624503,0.6561984367281525
WDC,3982,t,,,3.6483648667384836,0.0006419198406338349,0.01874879009543047,8668.088370453832,-17332.176740907664,-17319.597661938416,2.61813944699183e-14,4.985956092440347e-11,9033.147360750674,-18060.29472150135,-18041.426103047477,0.9188443527823708,0.9400912238058223
IBM,3982,t,,,3.041239184117989,0.0006206299754849855,0.0087458261272284,11239.009768763504,-22474.01953752701,-22461.44045855776,6.146607641734117e-25,3.576405838146002e-10,11829.382614655282,-23652.765229310564,-23633.896610856693,0.976754077031212,0.9763420544157918
CHD,3982,t,,,3.6073144963838097,0.0008475951602226965,0.008432717765571945,11768.831287127317,-23533.662574254635,-23521.083495285387,3.124032690850731e-17,6.244254002751859e-10,12201.192448755262,-24396.384897510525,-24377.516279056654,0.6833556993414076,0.4883920939933515
AVB,3982,t,,,3.651280101508448,0.0006243022275797495,0.010151101740472882,11042.03238078318,-22080.06476156636,-22067.48568259711,1.102277056213599e-16,6.800979779342242e-10,11477.2796759378,-22948.5593518756,-22929.69073342173,0.4319052645474246,0.32159986955367714
KDP,3982,t,,,3.5374555415122853,0.0006295980693694696,0.008807914191257097,11367.031245297156,-22730.06249059431,-22717.483411625064,1.3814253351815514e-21,6.494582649452241e-11,12003.886332349754,-24001.772664699507,-23982.904046245636,0.5426296205748831,0.717629460986851
CMG,3982,t,,,2.9953458763961063,0.00077763718217184,0.012932242003351309,9567.635237698472,-19131.270475396945,-19118.691396427697,7.819353550692438e-25,3.4763271150595187e-09,10249.549293051528,-20493.098586103057,-20474.229967649186,0.978729182942859,0.9808142482822833
LIN,3982,t,,,3.6012307155872927,0.0006009038482106958,0.009205977120334895,11526.245618593588,-23048.491237187176,-23035.91215821793,8.913106570871399e-14,3.782518742667662e-11,11849.804668328128,-23693.609336656256,-23674.740718202385,0.5735691317029095,0.7685205798927373
PAYX,3982,t,,,3.329381766717647,0.0008620364686828722,0.008906360695146876,11302.344402008148,-22600.688804016296,-22588.10972504705,2.5547248972465937e-23,7.373768262652902e-11,11882.206888317633,-23758.413776635265,-23739.545158181394,0.7341889549688257,0.8075498517045854
MU,3982,t,,,4.619989674784046,0.0009841019950461052,0.022901111170594422,8273.555835640504,-16543.111671281007,-16530.53259231176,6.136590696835746e-10,5.149448201180462e-09,8486.790045099551,-16967.580090199102,-16948.71147174523,0.7148403015333906,0.8088612601865759
PKG,3982,t,,,3.459539120725972,0.0008382499127113673,0.011517322472597728,10503.855161430361,-21003.710322860723,-20991.131243891476,1.012735244917844e-15,5.385080159570066e-10,10908.03996071429,-21810.07992142858,-21791.21130297471,0.8457354269923218,0.9632921568810404
AAPL,3982,t,,,3.4846215107191245,0.0012119396068427442,0.012049109665766573,10389.951562302966,-20775.90312460593,-20763.324045636684,8.406311205170786e-19,2.3202906263009027e-10,10737.418814505701,-21468.837629011403,-21449.969010557532,0.630705174200084,0.4770511578193771
MSI,3982,t,,,2.990305981795247,0.0009005058927433157,0.009557498518053303,10928.733837289845,-21853.46767457969,-21840.888595610442,5.571236758094358e-22,1.1887024697898596e-10,11451.261291115665,-22896.52258223133,-22877.65396377746,0.9897893898262795,0.9772815313634484
PLD,3982,t,,,3.401432945734083,0.0010976374332952851,0.011501204394544755,10498.560308073836,-20993.120616147673,-20980.541537178426,7.773062512835825e-18,1.4495581401874347e-09,10891.971397255718,-21777.942794511437,-21759.074176057566,0.6907534573157718,0.5703251529503185
TKO,3982,t,,,2.940171793737141,0.0009040237291893141,0.013874397995478654,9037.760331212483,-18071.520662424966,-18058.94158345572,2.9203624033528946e-34,9.676750511999899e-10,9941.89014190163,-19877.78028380326,-19858.911665349387,0.9437557985170836,0.9958124350842165
AMP,3982,t,,,3.0257746565628025,0.0012004306898335442,0.012422388883911905,9820.493182331053,-19636.986364662105,-19624.407285692858,5.470842339188258e-26,9.518983379308565e-10,10424.564798419873,-20843.129596839746,-20824.260978385875,0.5033260832769926,0.7143384788982214
WMT,3982,t,,,3.3081968111671354,0.0007175335508509189,0.007631460013797955,11858.935934318288,-23713.871868636576,-23701.292789667328,1.9969563543331216e-21,1.4890966237857128e-10,12488.894072662144,-24971.788145324288,-24952.919526870417,0.7321918077657805,0.8554257841307588
EME,3982,t,,,3.330036032736683,0.0009957480457719377,0.012434263366686876,10048.43533856728,-20092.87067713456,-20080.291598165313,3.565665196449895e-19,3.6512248779985157e-10,10553.687921682376,-21101.375843364753,-21082.50722491088,0.961866205577964,0.941016286990896
TEL,3982,t,,,3.7441200606021,0.0009558394790704682,0.011679345192508194,10615.819521732232,-21227.639043464464,-21215.059964495216,2.6800216953216693e-15,2.0355606089594858e-11,10948.469206397986,-21890.93841279597,-21872.0697943421,0.6491233643903804,0.636356572773673
